@@@numDocs=3374@@@
beyond,1
bf,4
big,22
billion,2
biola,2
birth,2
birthdate,2
bishan,3
bit,23
bite,1
black,4
blame,2
bless,3
blessed,2
blessing,2
blessings,2
bloke,2
bloo,1
blood,3
bloody,3
bluff,2
blur,1
bmw,2
boat,2
body,3
bold,3
boo,4
booked,7
books,3
boost,1
booty,2
boring,3
boss,3
both,10
bother,5
bottom,2
bowl,3
boy,16
boye,3
boyfriend,2
boytoy,11
brandy,2
bread,2
breathe,2
brief,1
bright,1
brilliant,3
bring,13
bro,2
broke,3
bros,2
brothas,3
brother,12
brought,2
bruce,2
bruv,2
bslvyl,5
btw,4
bucks,2
bud,3
budget,5
buffet,2
bugis,3
building,2
buns,3
bus,16
business,3
buying,3
buzz,2
bye,5
cafe,3
cake,4
cal,5
california,3
callers,5
callertune,5
callin,2
campus,5
cancelled,2
cancer,4
cannot,4
cappuccino,2
car,25
cared,2
carefully,3
caring,2
carlos,12
caroline,2
cars,4
cartoon,4
case,6
castor,2
cat,3
catch,8
catching,2
caught,2
cause,10
cbe,4
celebrate,2
cell,6
centre,3
certainly,3
chain,2
change,13
changes,2
character,4
cheat,2
chechi,2
check,20
checked,3
checking,5
cheers,4
chennai,10
cherish,2
chicken,3
chikku,8
chillin,2
china,3
chinese,3
church,4
cine,4
citizen,2
clean,5
cleaning,3
clear,2
cleared,2
clock,2
closer,3
closes,2
clothes,2
cme,1
coat,1
cochin,2
coffee,5
coin,1
coins,2
cold,3
colleagues,6
college,12
color,2
comedy,3
comes,13
comin,7
coming,34
common,4
company,11
complaint,2
complete,5
concentrate,2
conducts,1
confidence,2
conform,2
confused,2
connections,2
considering,3
constant,2
contacts,2
continue,2
control,2
convey,6
convincing,2
cooking,2
cool,24
copy,8
cos,45
couldn,4
countin,2
course,7
cousin,2
cover,3
coz,10
crab,1
crack,3
cramps,2
crash,2
crave,8
craziest,2
cream,3
creepy,2
crore,1
cry,3
cud,2
cuddle,2
current,2
curry,2
custom,2
cut,5
cuz,3
da,80
dad,17
daddy,2
damn,2
dare,2
darlin,12
darren,6
dat,22
de,14
dead,7
deal,4
dealer,2
dearer,2
dearly,2
death,2
decide,7
decided,12
decimal,10
decision,3
deep,5
deepak,2
deeraj,2
def,2
definitely,2
deleted,4
delhi,2
deliver,2
dem,2
den,18
depends,4
derek,3
desert,2
deus,2
develop,2
dey,2
dhina,2
dhoni,2
di,2
diamonds,2
dictionary,3
didn,30
didnt,15
die,8
diet,3
diff,2
different,7
difficult,7
dificult,2
dime,1
din,4
dinner,27
dint,5
directly,4
discuss,4
dislikes,2
display,2
distance,2
distract,2
disturb,3
diwali,2
dnt,6
doc,4
docs,3
doctor,6
doesn,12
doesnt,6
dog,5
doggy,2
doin,5
doing,42
dollar,2
dollars,3
donno,2
doors,3
dorm,2
doubt,2
dough,2
dreams,14
dresser,2
drink,11
drinkin,2
drinking,2
drinks,3
drive,12
driver,2
drms,2
dropped,4
drpd,2
drug,3
drugs,6
dry,2
dubsack,3
dude,14
dun,37
dunno,20
durban,2
earlier,11
early,20
earth,3
easier,2
easily,2
eat,25
eaten,2
eatin,5
eating,3
ebay,2
edu,2
ee,1
effects,2
egg,3
eggs,2
eh,8
eight,3
eighth,2
else,16
elsewhere,3
email,12
embarassed,2
empty,2
ended,4
enemy,2
engin,2
english,3
envelope,2
ericsson,2
escape,2
especially,5
esplanade,3
essential,3
eta,2
event,2
everybody,3
everyday,2
everything,16
everywhere,2
evn,3
evng,3
evr,2
ex,10
exact,4
exactly,5
exam,6
exams,3
excellent,6
except,3
excuse,5
excuses,2
executive,3
exhausted,2
expect,3
expecting,4
experience,4
express,2
eyes,7
face,10
facebook,7
fact,2
fair,2
fall,2
falls,3
family,10
far,8
fat,3
father,8
fathima,3
fault,4
fave,2
favor,2
favorite,1
favour,2
favourite,2
fb,3
february,2
feel,38
feels,4
feet,3
felt,7
fetch,2
fever,3
few,26
field,2
fifteen,2
fight,2
fighting,2
fightng,2
figure,3
files,3
fill,3
filled,2
fills,4
finally,10
fine,27
fingers,8
finish,18
finished,9
finishing,2
fish,2
fit,2
fix,4
flaky,2
flame,1
flash,2
flat,3
flowing,2
food,12
fool,3
footprints,1
force,2
foreign,3
forever,5
forgot,21
forums,2
forward,4
forwarded,3
fr,10
fran,2
freak,3
freedom,2
freezing,3
fren,2
frens,5
friday,9
friendship,11
fringe,2
frm,8
frnds,10
frndship,4
front,2
frying,2
fuck,13
fuckin,3
fucking,5
ful,2
full,13
fullonsms,5
funny,3
fyi,4
gal,3
gals,4
ganesh,2
gang,3
gap,4
gaps,4
garbage,2
gary,3
gas,9
gastroenteritis,2
gautham,2
gave,2
gd,14
ge,5
gee,4
geeee,2
geeeee,2
generally,2
gentle,4
gently,3
gets,6
gin,2
girlfrnd,1
giv,2
given,2
gives,2
gm+gn+ge+gn,3
gn,3
goes,16
goin,15
gona,2
gone,9
gonna,34
goodmorning,13
goodnight,6
goodnite,3
google,4
gorgeous,2
gotta,8
gotten,2
gpu,2
gram,1
grand,4
gravity,3
greet,2
grins,6
grl,1
ground,3
group,3
grow,2
gt,145
gud,37
guide,3
guilty,3
guy,14
gym,12
h,3
ha,8
habit,2
haf,9
haha,33
hai,2
hair,9
hamster,2
hand,9
handed,2
handle,4
hands,4
hanging,3
happen,11
happend,3
happened,12
happening,5
happens,4
happiness,6
hasn,2
hate,2
hav,16
haven,16
havent,15
having,28
havnt,3
he,101
head,10
heading,2
heads,2
heater,1
heavy,5
hee,8
height,3
hell,5
hella,3
helloooo,2
hence,2
hill,2
hint,1
hip,3
history,2
hiya,8
hmm,8
hmmm,11
ho,4
hold,10
holding,6
holla,4
hols,2
honey,6
honeybee,3
hook,2
hop,4
hopefully,2
hoping,6
horrible,4
hospital,5
hostel,2
hour,17
however,6
hows,9
howz,3
hr,4
hrs,4
hug,3
huh,15
hun,4
hunny,5
hurry,4
hurt,9
hurts,4
husband,2
hv,3
hw,5
iam,4
ias,2
ic,3
idea,4
ideal,2
ideas,3
idk,3
ignore,3
ikea,2
il,5
ill,25
illness,2
imagine,5
imma,3
imp,2
impatient,2
impossible,3
inches,2
including,2
inconsiderate,2
indeed,2
india,6
indian,4
indians,2
infections,1
infernal,2
ing,2
inside,5
instead,7
insurance,1
intelligent,3
interesting,2
interview,4
intro,2
invest,2
invite,3
iouri,2
iq,3
irritating,2
isn,10
isnt,6
issue,2
italian,2
itself,3
itz,2
ive,4
iz,3
izzit,3
jada,3
james,2
january,2
jas,2
jason,2
jay,9
jazz,3
jd,2
jealous,3
jen,4
jess,2
jesus,3
jiayin,2
jiu,3
jo,1
job,24
jobs,2
john,8
joke,3
jokes,3
joking,2
joy,7
jst,3
juan,2
june,2
jus,19
juz,12
kallis,4
kano,4
kappa,2
kate,7
kay,2
kb,4
keeping,6
kegger,2
kerala,2
kg,2
kicks,2
kids,6
kidz,3
killed,2
killing,2
kind,9
kinda,4
kiss,17
knackered,2
knew,9
knowing,2
knw,7
kudi,2
kusruthi,3
kz,2
l8r,4
l8tr,2
la,5
lab,4
lacs,2
ladies,3
lady,5
laptop,6
lar,20
later,82
latr,3
laughed,3
laughing,2
law,3
lays,2
lazy,7
lead,3
learn,3
least,8
leaves,6
leaving,15
lect,2
lecture,2
legal,4
legs,2
leh,18
lei,13
lemme,5
less,6
lesson,12
lessons,7
lets,11
letters,3
liao,26
lib,2
library,5
lick,2
lido,2
lie,3
lies,2
lift,2
light,9
lik,2
liked,3
likely,3
lil,2
limiting,2
lion,2
list,4
lives,3
living,3
lk,2
lmao,5
lol,39
long,25
longer,3
looked,2
looks,5
loose,2
lor,91
lose,9
loses,2
losing,2
loss,2
lot,25
lots,11
lou,2
loud,2
lov,2
lovable,5
loved,4
lovely,9
loveme,2
loverboy,2
loves,2
loving,9
lt,147
lunch,20
lyk,2
ma,3
maangalyam,2
machan,4
macho,2
mag,2
maga,2
magical,2
mah,8
maid,2
mail,13
mails,2
maintain,3
makes,13
making,17
malaria,3
mall,2
manage,2
mandan,2
march,5
mark,4
market,2
marriage,2
marry,3
mas,2
massive,2
masters,3
mate,10
matter,3
matured,3
mayb,11
maybe,17
mcat,2
mean,8
meaning,3
means,12
meant,7
meanwhile,3
measure,2
medical,1
meds,5
meetin,2
meeting,28
meh,6
mei,2
melle,3
merry,6
middle,3
might,15
milk,2
mind,25
mine,10
minnaminunginte,3
minuts,3
miracle,4
mis,1
miserable,2
missin,2
missing,11
mistakes,2
mite,3
mm,6
mmm,2
mmmm,2
mmmmmm,2
mo,4
mode,7
model,4
moji,2
mojibiola,2
mom,11
moment,8
moments,3
moms,4
mon,3
monday,5
monkeys,2
monthly,2
mood,6
moral,6
morn,2
morning,51
morphine,2
mostly,2
mother,4
mouth,2
move,4
movies,6
moving,2
mrng,11
mrt,6
msging,2
mt,3
mu,8
muah,2
mum,12
mummy,3
mumtaz,1
murder,4
murdered,2
murderer,2
muz,6
myself,8
na,5
nag,2
nagar,2
nah,6
nahi,1
nalla,2
named,2
nan,2
nap,2
natural,2
nature,5
naughty,5
nb,2
nd,2
near,5
necessary,2
neck,2
necklace,2
needed,3
needs,5
neither,2
neva,14
ni8,11
nice,34
nigeria,5
nights,4
nimya,4
nite,9
nitros,2
nobody,5
noe,11
none,4
noon,4
nope,9
normally,2
northampton,2
note,2
noun,2
nowadays,2
num,2
nurungu,3
nus,2
nuther,1
nvm,4
nw,3
nxt,3
o,8
obviously,2
occupy,2
odi,2
officially,2
often,4
oic,2
okay,20
okie,9
ola,2
old,12
omg,6
omw,7
once,18
online,15
oops,5
open,12
opinion,7
opportunity,4
orchard,9
oredi,9
oreo,2
oru,4
os,1
oso,13
others,5
otherwise,6
outside,12
outstanding,2
outta,4
own,6
owns,2
pa,12
pack,1
package,2
pages,2
pain,17
painful,2
pale,2
pan,1
pandy,2
panic,2
pap,2
paper,8
papers,2
parco,2
parent,1
parents,10
parked,3
parking,2
partnership,2
party,13
passed,3
passwords,2
past,5
pattern,2
paying,4
payoh,3
peace,2
pee,2
pending,2
perfect,3
perhaps,2
personality,3
persons,4
pete,5
petrol,2
philosophy,2
photos,4
picking,8
pictures,3
pie,2
piece,2
pieces,2
pilates,3
pimples,2
pink,2
piss,2
pissed,4
pizza,2
placement,2
plan,21
plane,2
planet,2
planned,6
planning,5
plans,6
players,4
playing,3
pleasure,4
plenty,4
plm,2
plz,9
point,8
poker,2
politicians,1
poor,5
popped,2
position,2
possible,4
posted,5
pouts,2
power,5
ppl,2
pple,4
prabha,1
practice,2
pray,6
prefer,2
preferably,4
prepare,3
present,5
pretty,10
princess,23
prob,12
probably,22
problem,23
problems,3
process,4
prof,1
project,8
promise,4
promises,2
proof,3
prospects,3
protect,2
ps,2
ptbo,3
purity,2
pushes,2
pussy,5
putting,3
qatar,4
quick,8
quickly,3
quit,2
quite,18
racing,2
rain,4
raining,4
raise,3
raji,2
rakhesh,6
ran,4
random,4
ranjith,2
rather,5
rays,3
rd,2
reached,7
reaching,4
reaction,2
reading,9
realise,2
realy,2
reason,6
reasonable,2
reasons,3
recession,2
reduce,2
regarding,2
regards,3
registered,2
regret,2
relax,5
rem,4
remain,3
remains,2
remember,19
remembr,2
remind,3
reminding,2
remove,4
rent,5
repair,2
replace,2
replied,4
report,3
request,6
research,2
respect,2
responce,2
responsibility,2
rest,5
result,3
return,4
returns,3
rewarding,2
rich,2
ride,3
rights,2
rite,15
road,4
roads,2
roast,2
rock,6
rofl,2
roger,2
role,2
ron,2
room,19
roommate,3
rose,4
rs,7
ru,3
rub,2
rule,3
rum,2
run,12
running,4
runs,3
rush,3
sachin,2
sad,14
safe,7
said,41
sake,2
salary,4
sales,2
salon,2
same,31
sar,2
sary,2
sathya,1
save,4
saved,3
saw,13
say,55
saying,9
says,12
scared,5
scary,2
sch,14
school,10
score,2
scotch,2
scream,3
screaming,5
screen,2
se,1
sea,10
searching,2
season,3
sec,3
second,15
seconds,2
sed,3
seeing,10
seemed,3
seems,9
seen,9
self,6
semester,5
sense,2
sensitive,2
sentence,2
series,3
serious,3
seriously,6
serving,2
set,13
settle,3
settled,2
seven,2
several,2
sh,2
sha,2
shahjahan,1
shall,22
shame,2
shampain,2
share,6
shd,2
she,66
sheets,2
sheffield,2
shijas,2
ship,2
shipping,2
shirt,3
shit,23
shld,2
shocking,2
shoot,2
shore,2
short,2
shortage,2
shorter,2
shouldn,2
shouted,2
shower,8
showing,3
shu,1
shuhui,5
si,3
sib,2
sick,6
side,10
sigh,2
sighs,5
sight,3
silent,7
silently,2
silver,2
simpler,2
single,3
sir,23
sis,8
sister,5
sit,2
site,2
sitting,5
situation,7
siva,2
size,2
skyped,2
slave,6
sleep,29
sleeping,13
slept,6
slightly,2
slippers,2
slots,2
slow,6
slowly,5
slp,2
small,3
smile,23
smiles,3
smiling,9
smoke,11
smokes,3
smoking,2
smth,8
sn,2
snake,1
snow,6
social,3
sofa,4
software,2
solved,2
some1,2
something,43
sometime,3
sometimes,5
somewhere,5
songs,3
sooner,2
sore,2
sorted,2
sorting,2
soul,2
soup,2
source,2
south,3
speechless,2
spell,3
spend,8
spending,3
spent,6
spk,2
spl,3
spoke,3
spoken,2
sry,3
staff,3
stamps,3
stand,6
standing,2
status,2
stayed,2
stayin,2
staying,5
step,2
steve,2
stick,1
stock,2
stomach,2
stomps,2
stones,1
stopped,4
stops,2
story,12
strike,2
stuck,3
student,2
students,3
study,10
studying,5
stuff,21
stupid,9
style,6
stylish,3
successful,2
sugar,3
sum1,2
sun,9
sunday,7
sunny,5
suntec,3
sup,4
supervisor,2
supposed,6
sura,4
sure,35
surely,4
surfing,4
surprised,3
swatch,2
sweet,23
sweetest,3
sweetheart,2
sweets,2
swing,6
swiss,1
swt,8
system,5
table,2
tablets,2
taken,3
takin,2
taking,8
talent,2
talking,6
tampa,6
tat,3
taunton,3
taxi,2
tb,3
tea,5
teach,4
teacher,1
teaches,1
tear,2
tears,2
teasing,4
technical,3
teeth,4
tel,9
telling,9
telugu,2
temp,3
temple,3
term,2
terrible,2
tessy,2
test,11
th,4
thank,15
thanx,19
thats,22
theatre,2
theory,3
things,24
thinkin,6
thinking,10
thk,28
thm,2
thnk,6
tho,8
those,20
thot,2
thought,31
thread,2
threats,3
three,3
throat,4
through,9
throw,3
thru,6
ths,2
tht,6
thts,4
thursday,2
tick,1
ticket,2
til,13
times,17
timing,5
tired,10
tis,2
tiwary,2
tm,2
tmr,13
toa,3
together,14
told,31
tom,2
tomo,11
tonite,6
took,10
tool,2
toot,2
topic,2
torch,2
tot,13
touch,10
tough,5
toughest,1
towards,5
track,5
train,5
training,4
transaction,3
transfered,2
transfr,2
transport,2
treat,10
tree,2
trips,2
trouble,4
truffles,2
trust,4
truth,6
tt,3
ttyl,3
tuesday,4
tuition,2
turning,2
turns,3
twice,4
tyler,3
type,10
ugh,7
uh,2
ultimatum,2
umma,5
ummmmmaah,3
uncle,5
uncles,3
under,2
understand,7
understanding,2
unemployed,1
uni,2
unless,4
unnecessarily,2
unsold,3
ure,3
urgently,2
urgnt,4
url,3
urn,1
urself,2
useful,2
usf,5
usual,9
usually,5
vaazhthukkal,2
valuable,2
value,2
vava,3
vegas,1
version,2
vettam,3
vewy,1
vijay,3
vikky,2
violence,2
vivek,2
vl,5
vodka,2
voice,5
vomit,4
vomiting,2
vry,4
vth,1
wa,3
wah,3
waheed,2
waitin,3
wake,16
waking,2
walking,3
wana,7
wanted,12
warning,2
wasn,7
waste,3
wasted,2
wat,63
watch,14
watching,21
water,8
watever,2
wating,2
wats,4
waves,1
weak,2
wear,3
wearing,3
weather,4
wed,3
wednesday,7
weed,9
weigh,2
weight,6
weird,3
welcomes,2
welp,2
wen,12
went,33
wer,1
whatever,9
whats,10
whenever,6
whenevr,1
wherever,3
whether,5
white,3
whole,7
whos,2
wif,16
wil,12
wind,2
wine,7
winning,2
wisdom,2
wishes,5
wishing,6
wiskey,2
wit,6
without,14
wnt,4
wo,1
woke,5
woken,2
wonder,9
wonderful,9
wondering,7
wonders,3
wont,23
woot,1
words,12
work,53
workin,4
working,14
works,2
worried,5
worries,6
worry,10
worse,6
worst,2
wouldn,4
write,6
wrk,1
wrong,12
ws,2
wud,3
wuld,2
wun,3
wylie,2
xam,2
xavier,3
xuhui,2
xy,3
y,30
yan,3
yar,5
yarasu,2
yay,3
yeah,51
yep,7
yest,4
yesterday,13
yijue,4
ym,2
yo,21
yoga,3
yogasana,3
youre,2
yummy,3
yun,2
yunny,2
yup,27
zindgi,1
£6,2
’s,6
’t,9
€¦,6
€˜ll,2
€˜m,5
€˜re,2
€˜s,7
€˜t,8
€“,3
